cluster;point_optimizaton_year;point_type;ident;lat;long;y_proj;x_proj
3;1;fixed;Polygon_cluster03_fixed_02;-16.44206874;-71.51790476;-1946374.756;2839845.987
3;1;fixed;Polygon_cluster03_fixed_02;-16.44169742;-71.518012;-1946329.782;2839838.693
3;1;fixed;Polygon_cluster03_fixed_02;-16.44080011;-71.51827003;-1946221.116;2839821.192
3;1;fixed;Polygon_cluster03_fixed_02;-16.44066752;-71.51874787;-1946199.502;2839768.758
3;1;fixed;Polygon_cluster03_fixed_02;-16.44057957;-71.51961968;-1946178.154;2839671.078
3;1;fixed;Polygon_cluster03_fixed_02;-16.44056831;-71.52019628;-1946169.546;2839605.86
3;1;fixed;Polygon_cluster03_fixed_02;-16.44047741;-71.5203814;-1946156.528;2839586.064
3;1;fixed;Polygon_cluster03_fixed_02;-16.44027159;-71.52041799;-1946131.889;2839584.611
3;1;fixed;Polygon_cluster03_fixed_02;-16.439645;-71.52038256;-1946058.732;2839596.832
3;1;fixed;Polygon_cluster03_fixed_02;-16.43884624;-71.52052409;-1945963.115;2839591.245
3;1;fixed;Polygon_cluster03_fixed_02;-16.43770492;-71.52063545;-1945827.64;2839593.562
3;1;fixed;Polygon_cluster03_fixed_02;-16.43724202;-71.52085018;-1945770.552;2839575.278
3;1;fixed;Polygon_cluster03_fixed_02;-16.43654895;-71.52109096;-1945686.096;2839557.054
3;1;fixed;Polygon_cluster03_fixed_02;-16.43650799;-71.52110139;-1945681.153;2839556.407
3;1;fixed;Polygon_cluster03_fixed_02;-16.43588206;-71.52040176;-1945616.465;2839643.915
3;1;fixed;Polygon_cluster03_fixed_02;-16.43565385;-71.51974127;-1945598.001;2839721.78
3;1;fixed;Polygon_cluster03_fixed_02;-16.43550635;-71.51893426;-1945590.87;2839815.2
3;1;fixed;Polygon_cluster03_fixed_02;-16.43546566;-71.51875064;-1945588.409;2839836.548
3;1;fixed;Polygon_cluster03_fixed_02;-16.4360947;-71.51842803;-1945666.378;2839864.888
3;1;fixed;Polygon_cluster03_fixed_02;-16.43643441;-71.51811139;-1945710.284;2839896.338
3;1;fixed;Polygon_cluster03_fixed_02;-16.43654011;-71.51786822;-1945725.772;2839922.521
3;1;fixed;Polygon_cluster03_fixed_02;-16.43659179;-71.51715116;-1945740.903;2840003.136
3;1;fixed;Polygon_cluster03_fixed_02;-16.43659113;-71.51647486;-1945749.372;2840079.815
3;1;fixed;Polygon_cluster03_fixed_02;-16.43661402;-71.51620329;-1945755.492;2840110.303
3;1;fixed;Polygon_cluster03_fixed_02;-16.43544228;-71.51578941;-1945623.076;2840172.567
3;1;fixed;Polygon_cluster03_fixed_02;-16.43500199;-71.51571051;-1945572.351;2840187.276
3;1;fixed;Polygon_cluster03_fixed_02;-16.43476087;-71.51557405;-1945545.75;2840205.903
3;1;fixed;Polygon_cluster03_fixed_02;-16.43454256;-71.51593383;-1945515.56;2840167.972
3;1;fixed;Polygon_cluster03_fixed_02;-16.43445922;-71.5161468;-1945503.078;2840144.92
3;1;fixed;Polygon_cluster03_fixed_02;-16.4342004;-71.51627438;-1945471.063;2840133.844
3;1;fixed;Polygon_cluster03_fixed_02;-16.43271202;-71.51418577;-1945322.609;2840390.119
3;1;fixed;Polygon_cluster03_fixed_02;-16.43311522;-71.51383063;-1945374.46;2840425.103
3;1;fixed;Polygon_cluster03_fixed_02;-16.43333671;-71.51340986;-1945405.796;2840469.908
3;1;fixed;Polygon_cluster03_fixed_02;-16.43391565;-71.51224797;-1945488.489;2840594.054
3;1;fixed;Polygon_cluster03_fixed_02;-16.43431752;-71.51130547;-1945547.609;2840695.647
3;1;fixed;Polygon_cluster03_fixed_02;-16.434602;-71.51067843;-1945588.952;2840763.011
3;1;fixed;Polygon_cluster03_fixed_02;-16.4347358;-71.51029289;-1945609.544;2840804.968
3;1;fixed;Polygon_cluster03_fixed_02;-16.43422159;-71.51021713;-1945550.095;2840820.293
3;1;fixed;Polygon_cluster03_fixed_02;-16.43409945;-71.51040959;-1945533.314;2840800.072
3;1;fixed;Polygon_cluster03_fixed_02;-16.43394863;-71.51052493;-1945514.138;2840788.97
3;1;fixed;Polygon_cluster03_fixed_02;-16.43378346;-71.51059981;-1945493.788;2840782.644
3;1;fixed;Polygon_cluster03_fixed_02;-16.43355294;-71.51065568;-1945466.002;2840779.328
3;1;fixed;Polygon_cluster03_fixed_02;-16.43337759;-71.51064618;-1945445.523;2840782.701
3;1;fixed;Polygon_cluster03_fixed_02;-16.43325622;-71.51064296;-1945431.306;2840784.655
3;1;fixed;Polygon_cluster03_fixed_02;-16.43310183;-71.51061174;-1945413.563;2840790.217
3;1;fixed;Polygon_cluster03_fixed_02;-16.42984488;-71.51274353;-1945004.017;2840591.167
3;1;fixed;Polygon_cluster03_fixed_02;-16.42813908;-71.51377636;-1944790.582;2840496.397
3;1;fixed;Polygon_cluster03_fixed_02;-16.42853751;-71.51564825;-1944813.742;2840278.954
3;1;fixed;Polygon_cluster03_fixed_02;-16.42738803;-71.518416;-1944643.755;2839980.203
3;1;fixed;Polygon_cluster03_fixed_02;-16.42922688;-71.52359699;-1944794.343;2839368.766
3;1;mobile;Polygon_cluster03_mobile_01; ; ;-1.516416327;20763369.87
3;1;mobile;Polygon_cluster03_mobile_01;-16.45525193;-71.51494194;-1947960.832;2840009.123
3;1;mobile;Polygon_cluster03_mobile_01;-16.45600493;-71.51413824;-1948059.453;2840090.357
3;1;mobile;Polygon_cluster03_mobile_01;-16.4561786;-71.51390839;-1948082.761;2840114.134
3;1;mobile;Polygon_cluster03_mobile_01;-16.45600026;-71.51350929;-1948066.861;2840161.712
3;1;mobile;Polygon_cluster03_mobile_01;-16.45562191;-71.51306853;-1948027.992;2840216.636
3;1;mobile;Polygon_cluster03_mobile_01;-16.45503728;-71.51258683;-1947965.409;2840278.904
3;1;mobile;Polygon_cluster03_mobile_01;-16.45470735;-71.51213104;-1947932.418;2840334.897
3;1;mobile;Polygon_cluster03_mobile_01;-16.4543351;-71.51151843;-1947896.439;2840409.222
3;1;mobile;Polygon_cluster03_mobile_01;-16.45392426;-71.5106541;-1947859.113;2840512.588
3;1;mobile;Polygon_cluster03_mobile_01;-16.45355412;-71.50988964;-1947825.303;2840604.099
3;1;mobile;Polygon_cluster03_mobile_01;-16.45304296;-71.5089197;-1947777.527;2840720.754
3;1;mobile;Polygon_cluster03_mobile_01;-16.45241671;-71.50802856;-1947715.234;2840829.986
3;1;mobile;Polygon_cluster03_mobile_01;-16.45172592;-71.50769435;-1947638.313;2840876.93
3;1;mobile;Polygon_cluster03_mobile_01;-16.44992754;-71.50838715;-1947418.284;2840821.969
3;1;mobile;Polygon_cluster03_mobile_01;-16.4507969;-71.51046842;-1947494.084;2840574.634
3;1;mobile;Polygon_cluster03_mobile_01;-16.45091732;-71.51078452;-1947504.231;2840537.221
3;1;mobile;Polygon_cluster03_mobile_01;-16.45157141;-71.51014404;-1947589.171;2840601.253
3;1;mobile;Polygon_cluster03_mobile_01;-16.45190091;-71.51051719;-1947623.157;2840554.633
3;1;mobile;Polygon_cluster03_mobile_01;-16.45217038;-71.51074288;-1947651.957;2840525.516
3;1;mobile;Polygon_cluster03_mobile_01;-16.45227702;-71.51092486;-1947662.183;2840503.489
3;1;mobile;Polygon_cluster03_mobile_01;-16.4526711;-71.51191606;-1947695.938;2840385.961
3;1;mobile;Polygon_cluster03_mobile_01;-16.45468459;-71.5141658;-1947904.005;2840104.54
3;1;mobile;Polygon_cluster03_mobile_01;-16.45437564;-71.51465678;-1947861.501;2840052.934
3;1;mobile;Polygon_cluster03_mobile_01;-16.45262236;-71.51458031;-1947656.513;2840084.583
3;1;mobile;Polygon_cluster03_mobile_01;-16.45152084;-71.51422205;-1947531.648;2840139.632
3;1;mobile;Polygon_cluster03_mobile_01;-16.45135315;-71.51413476;-1947513.054;2840151.724
3;1;mobile;Polygon_cluster03_mobile_01;-16.45094109;-71.51421137;-1947463.68;2840148.44
3;1;mobile;Polygon_cluster03_mobile_01;-16.45088387;-71.5145808;-1947452.287;2840107.313
3;1;mobile;Polygon_cluster03_mobile_01;-16.45119835;-71.51441237;-1947491.358;2840122.283
3;1;mobile;Polygon_cluster03_mobile_01;-16.45160419;-71.51438372;-1947539.394;2840120.213
3;1;mobile;Polygon_cluster03_mobile_01;-16.45379995;-71.51648513;-1947770.752;2839853.225
3;1;mobile;Polygon_cluster03_mobile_02; ; ;-1.516416327;20763369.87
3;1;mobile;Polygon_cluster03_mobile_02;-16.42244868;-71.54400063;-1943740.754;2837144.3
3;1;mobile;Polygon_cluster03_mobile_02;-16.42274303;-71.54365785;-1943779.648;2837179.313
3;1;mobile;Polygon_cluster03_mobile_02;-16.422859;-71.54303101;-1943801.172;2837248.858
3;1;mobile;Polygon_cluster03_mobile_02;-16.42307376;-71.54138481;-1943847.152;2837432.67
3;1;mobile;Polygon_cluster03_mobile_02;-16.42456606;-71.53761259;-1944070.005;2837840.803
3;1;mobile;Polygon_cluster03_mobile_02;-16.42529962;-71.53516893;-1944186.991;2838108.24
3;1;mobile;Polygon_cluster03_mobile_02;-16.42533184;-71.53362131;-1944210.299;2838283.266
3;1;mobile;Polygon_cluster03_mobile_02;-16.4251403;-71.53325017;-1944192.483;2838327.844
3;1;mobile;Polygon_cluster03_mobile_02;-16.42448784;-71.53293372;-1944119.837;2838372.248
3;1;mobile;Polygon_cluster03_mobile_02;-16.42448088;-71.5329126;-1944119.286;2838374.733
3;1;mobile;Polygon_cluster03_mobile_02;-16.4236733;-71.53223974;-1944032.915;2838461.57
3;1;mobile;Polygon_cluster03_mobile_02;-16.4227395;-71.53159457;-1943931.367;2838546.918
3;1;mobile;Polygon_cluster03_mobile_02;-16.42212959;-71.53137918;-1943862.443;2838579.309
3;1;mobile;Polygon_cluster03_mobile_02;-16.42121195;-71.5312686;-1943756.048;2838603.84
3;1;mobile;Polygon_cluster03_mobile_02;-16.42053293;-71.53139308;-1943674.718;2838598.603
3;1;mobile;Polygon_cluster03_mobile_02;-16.41979941;-71.53164164;-1943585.421;2838580.009
3;1;mobile;Polygon_cluster03_mobile_02;-16.4183254;-71.53223606;-1943404.781;2838531.881
3;1;mobile;Polygon_cluster03_mobile_02;-16.4173271;-71.53263468;-1943282.49;2838499.734
3;1;mobile;Polygon_cluster03_mobile_02;-16.4170976;-71.53291749;-1943251.966;2838470.669
3;1;mobile;Polygon_cluster03_mobile_02;-16.41662857;-71.53325453;-1943192.623;2838438.587
3;1;mobile;Polygon_cluster03_mobile_02;-16.41548504;-71.53398471;-1943049.093;2838370.743
3;1;mobile;Polygon_cluster03_mobile_02;-16.41251122;-71.53533344;-1942682.777;2838256.678
3;1;mobile;Polygon_cluster03_mobile_02;-16.41164989;-71.5356372;-1942577.774;2838233.488
3;1;mobile;Polygon_cluster03_mobile_02;-16.41068107;-71.53596184;-1942459.883;2838209.335
3;1;mobile;Polygon_cluster03_mobile_02;-16.4098347;-71.53641559;-1942354.748;2838168.943
3;1;mobile;Polygon_cluster03_mobile_02;-16.40952495;-71.5366448;-1942315.474;2838147
3;1;mobile;Polygon_cluster03_mobile_02;-16.40916016;-71.53722636;-1942265.296;2838085.829
3;1;mobile;Polygon_cluster03_mobile_02;-16.40898538;-71.53744686;-1942241.988;2838063.112
3;1;mobile;Polygon_cluster03_mobile_02;-16.40834496;-71.53825425;-1942156.589;2837979.934
3;1;mobile;Polygon_cluster03_mobile_02;-16.40795715;-71.53835395;-1942109.78;2837973.693
3;1;mobile;Polygon_cluster03_mobile_02;-16.4075969;-71.5387634;-1942062.305;2837931.975
3;1;mobile;Polygon_cluster03_mobile_02;-16.40672425;-71.53947566;-1941950.829;2837862.612
3;1;mobile;Polygon_cluster03_mobile_02;-16.4058547;-71.54009168;-1941840.93;2837804.12
3;1;mobile;Polygon_cluster03_mobile_02;-16.41601857;-71.54838128;-1942930.304;2836731.661
3;1;mobile;Polygon_cluster03_mobile_02;-16.41585398;-71.54878015;-1942905.947;2836688.592
3;1;mobile;Polygon_cluster03_mobile_02;-16.41583157;-71.54922704;-1942897.685;2836638.224
3;1;mobile;Polygon_cluster03_mobile_02;-16.41580915;-71.54968877;-1942889.234;2836586.173
3;1;mobile;Polygon_cluster03_mobile_02;-16.41587706;-71.5502843;-1942889.709;2836517.776
3;1;mobile;Polygon_cluster03_mobile_02;-16.41606403;-71.55051962;-1942908.704;2836488.659
3;1;mobile;Polygon_cluster03_mobile_02;-16.41638159;-71.55077122;-1942942.832;2836455.993
3;1;mobile;Polygon_cluster03_mobile_02;-16.42218627;-71.54409886;-1943708.694;2837136.592
3;1;mobile;Polygon_cluster03_mobile_03; ; ;-1.516416327;20763369.87
3;1;mobile;Polygon_cluster03_mobile_03;-16.4320521;-71.54499194;-1944856.21;2836906.458
3;1;mobile;Polygon_cluster03_mobile_03;-16.43211326;-71.54511223;-1944861.877;2836892.023
3;1;mobile;Polygon_cluster03_mobile_03;-16.43225142;-71.54529593;-1944875.788;2836869.395
3;1;mobile;Polygon_cluster03_mobile_03;-16.43227287;-71.54551471;-1944875.547;2836844.316
3;1;mobile;Polygon_cluster03_mobile_03;-16.43222581;-71.54569047;-1944867.804;2836825.007
3;1;mobile;Polygon_cluster03_mobile_03;-16.43194219;-71.54604562;-1944830.013;2836788.457
3;1;mobile;Polygon_cluster03_mobile_03;-16.4320394;-71.54651019;-1944835.572;2836734.526
3;1;mobile;Polygon_cluster03_mobile_03;-16.4326123;-71.5466699;-1944900.845;2836708.936
3;1;mobile;Polygon_cluster03_mobile_03;-16.43352452;-71.54660062;-1945008.861;2836704.868
3;1;mobile;Polygon_cluster03_mobile_03;-16.43408234;-71.54656342;-1945074.846;2836701.795
3;1;mobile;Polygon_cluster03_mobile_03;-16.43423056;-71.54649997;-1945093.055;2836707.05
3;1;mobile;Polygon_cluster03_mobile_03;-16.43487413;-71.54590613;-1945176.134;2836765.952
3;1;mobile;Polygon_cluster03_mobile_03;-16.43517051;-71.54567215;-1945213.895;2836788.6
3;1;mobile;Polygon_cluster03_mobile_03;-16.43554421;-71.54545214;-1945260.562;2836808.654
3;1;mobile;Polygon_cluster03_mobile_03;-16.43576116;-71.54514861;-1945289.872;2836840.223
3;1;mobile;Polygon_cluster03_mobile_03;-16.43615019;-71.54471467;-1945341.039;2836884.326
3;1;mobile;Polygon_cluster03_mobile_03;-16.43635807;-71.54454999;-1945367.532;2836900.275
3;1;mobile;Polygon_cluster03_mobile_03;-16.43657274;-71.5446261;-1945391.785;2836888.842
3;1;mobile;Polygon_cluster03_mobile_03;-16.43712626;-71.5443474;-1945460.313;2836913.196
3;1;mobile;Polygon_cluster03_mobile_03;-16.43680052;-71.54293066;-1945439.928;2837078.044
3;1;mobile;Polygon_cluster03_mobile_03;-16.43671594;-71.54224465;-1945438.649;2837156.91
3;1;mobile;Polygon_cluster03_mobile_03;-16.43692878;-71.54139022;-1945474.43;2837250.979
3;1;mobile;Polygon_cluster03_mobile_03;-16.43733641;-71.54079702;-1945529.793;2837312.89
3;1;mobile;Polygon_cluster03_mobile_03;-16.43730981;-71.54032378;-1945532.64;2837366.881
3;1;mobile;Polygon_cluster03_mobile_03;-16.43717807;-71.53972872;-1945524.676;2837436.056
3;1;mobile;Polygon_cluster03_mobile_03;-16.43683865;-71.53943664;-1945488.494;2837473.602
3;1;mobile;Polygon_cluster03_mobile_03;-16.43672103;-71.53968811;-1945471.507;2837446.635
3;1;mobile;Polygon_cluster03_mobile_03;-16.43660161;-71.5398265;-1945455.733;2837432.509
3;1;mobile;Polygon_cluster03_mobile_03;-16.43636094;-71.53992206;-1945426.26;2837424.824
3;1;mobile;Polygon_cluster03_mobile_03;-16.4360858;-71.53996048;-1945393.459;2837424.067
3;1;mobile;Polygon_cluster03_mobile_03;-16.4357775;-71.53986779;-1945358.417;2837438.605
3;1;mobile;Polygon_cluster03_mobile_03;-16.43548359;-71.53963828;-1945326.791;2837468.463
3;1;mobile;Polygon_cluster03_mobile_03;-16.43521981;-71.53952722;-1945297.21;2837484.502
3;1;mobile;Polygon_cluster03_mobile_03;-16.43459168;-71.53929981;-1945226.302;2837518.493
3;1;mobile;Polygon_cluster03_mobile_03;-16.43390273;-71.53906314;-1945148.368;2837554.328
3;1;mobile;Polygon_cluster03_mobile_03;-16.43327016;-71.53880756;-1945077.293;2837591.569
3;1;mobile;Polygon_cluster03_mobile_03;-16.43261771;-71.53816159;-1945008.808;2837673.325
3;1;mobile;Polygon_cluster03_mobile_03;-16.43245561;-71.53766043;-1944996.092;2837732.255
3;1;mobile;Polygon_cluster03_mobile_03;-16.43142678;-71.5382734;-1944867.515;2837676.219
3;1;mobile;Polygon_cluster03_mobile_03;-16.42998877;-71.53920109;-1944686.906;2837589.856
3;1;mobile;Polygon_cluster03_mobile_03;-16.43016223;-71.53956658;-1944702.67;2837546.157
3;1;mobile;Polygon_cluster03_mobile_03;-16.4314771;-71.54180212;-1944828.909;2837275.555
3;1;mobile;Polygon_cluster03_mobile_03;-16.43091479;-71.54380123;-1944737.647;2837056.293
3;1;mobile;Polygon_cluster03_mobile_03;-16.430888;-71.54458617;-1944724.601;2836967.667
3;1;mobile;Polygon_cluster03_mobile_03;-16.43107568;-71.54482536;-1944743.629;2836938.101
3;1;mobile;Polygon_cluster03_mobile_04; ; ;-1.516416327;20763369.87
3;1;mobile;Polygon_cluster03_mobile_04;-16.43423247;-71.51624044;-1945475.259;2840137.272
3;1;mobile;Polygon_cluster03_mobile_04;-16.43442129;-71.51613289;-1945498.799;2840146.993
3;1;mobile;Polygon_cluster03_mobile_04;-16.43448152;-71.51598983;-1945507.681;2840162.424
3;1;mobile;Polygon_cluster03_mobile_04;-16.43450542;-71.51590976;-1945511.5;2840171.188
3;1;mobile;Polygon_cluster03_mobile_04;-16.4345688;-71.51581219;-1945520.179;2840181.42
3;1;mobile;Polygon_cluster03_mobile_04;-16.43474732;-71.51550394;-1945545.045;2840214.029
3;1;mobile;Polygon_cluster03_mobile_04;-16.43491607;-71.51563258;-1945563.243;2840197.236
3;1;mobile;Polygon_cluster03_mobile_04;-16.43535254;-71.51571222;-1945613.509;2840182.493
3;1;mobile;Polygon_cluster03_mobile_04;-16.43667061;-71.51617291;-1945762.523;2840113.007
3;1;mobile;Polygon_cluster03_mobile_04;-16.43669428;-71.51699826;-1945754.875;2840019.129
3;1;mobile;Polygon_cluster03_mobile_04;-16.4365839;-71.51785236;-1945731.117;2839923.746
3;1;mobile;Polygon_cluster03_mobile_04;-16.43647188;-71.51817262;-1945713.911;2839888.905
3;1;mobile;Polygon_cluster03_mobile_04;-16.4362031;-71.51843427;-1945679.033;2839862.762
3;1;mobile;Polygon_cluster03_mobile_04;-16.43570877;-71.51871497;-1945617.417;2839837.411
3;1;mobile;Polygon_cluster03_mobile_04;-16.43547845;-71.51880636;-1945589.207;2839830.064
3;1;mobile;Polygon_cluster03_mobile_04;-16.43565099;-71.51920856;-1945604.394;2839782.209
3;1;mobile;Polygon_cluster03_mobile_04;-16.4357826;-71.52008636;-1945608.765;2839680.973
3;1;mobile;Polygon_cluster03_mobile_04;-16.43600289;-71.52043671;-1945630.217;2839638.371
3;1;mobile;Polygon_cluster03_mobile_04;-16.43644358;-71.52085492;-1945676.701;2839585.192
3;1;mobile;Polygon_cluster03_mobile_04;-16.43655391;-71.52101985;-1945687.577;2839565.05
3;1;mobile;Polygon_cluster03_mobile_04;-16.43770576;-71.52058595;-1945828.364;2839599.161
3;1;mobile;Polygon_cluster03_mobile_04;-16.43879664;-71.5204882;-1945957.742;2839595.962
3;1;mobile;Polygon_cluster03_mobile_04;-16.43960945;-71.52034064;-1946055.086;2839602.049
3;1;mobile;Polygon_cluster03_mobile_04;-16.4399058;-71.52037635;-1946089.446;2839594.12
3;1;mobile;Polygon_cluster03_mobile_04;-16.44020062;-71.52038139;-1946124.015;2839589.69
3;1;mobile;Polygon_cluster03_mobile_04;-16.44044676;-71.52035504;-1946153.261;2839589.454
3;1;mobile;Polygon_cluster03_mobile_04;-16.44050131;-71.52028023;-1946160.613;2839597.221
3;1;mobile;Polygon_cluster03_mobile_04;-16.44054701;-71.52019319;-1946167.081;2839606.489
3;1;mobile;Polygon_cluster03_mobile_04;-16.44025981;-71.51572109;-1946189.86;2840117.229
3;1;mobile;Polygon_cluster03_mobile_04;-16.44158933;-71.51587724;-1946344.065;2840082.115
3;1;mobile;Polygon_cluster03_mobile_04;-16.44173603;-71.51571911;-1946363.297;2840098.119
3;1;mobile;Polygon_cluster03_mobile_04;-16.44161231;-71.51404921;-1946369.871;2840289.05
3;1;mobile;Polygon_cluster03_mobile_04;-16.44222562;-71.51402287;-1946442.251;2840284.002
3;1;mobile;Polygon_cluster03_mobile_04;-16.44238449;-71.51391253;-1946462.309;2840294.43
3;1;mobile;Polygon_cluster03_mobile_04;-16.44261528;-71.51209246;-1946512.429;2840497.742
3;1;mobile;Polygon_cluster03_mobile_04;-16.44261382;-71.51071194;-1946529.713;2840654.267
3;1;mobile;Polygon_cluster03_mobile_04;-16.44255371;-71.50976664;-1946534.603;2840762.221
3;1;mobile;Polygon_cluster03_mobile_04;-16.44253795;-71.50889397;-1946543.787;2840861.361
3;1;mobile;Polygon_cluster03_mobile_04;-16.44256655;-71.5079855;-1946558.635;2840963.979
3;1;mobile;Polygon_cluster03_mobile_04;-16.44272745;-71.50711442;-1946588.553;2841060.624
3;1;mobile;Polygon_cluster03_mobile_04;-16.44294493;-71.50650451;-1946621.815;2841126.92
3;1;mobile;Polygon_cluster03_mobile_04;-16.44324506;-71.50614484;-1946661.622;2841163.763
3;1;mobile;Polygon_cluster03_mobile_04;-16.44359528;-71.50585916;-1946706.377;2841191.56
3;1;mobile;Polygon_cluster03_mobile_04;-16.4441268;-71.50571189;-1946770.681;2841201.29
3;1;mobile;Polygon_cluster03_mobile_04;-16.4445106;-71.50565692;-1946816.464;2841202.492
3;1;mobile;Polygon_cluster03_mobile_04;-16.44474443;-71.50595573;-1946840.155;2841165.551
3;1;mobile;Polygon_cluster03_mobile_04;-16.44493634;-71.50597991;-1946862.393;2841160.294
3;1;mobile;Polygon_cluster03_mobile_04;-16.44528805;-71.50593293;-1946904.305;2841161.011
3;1;mobile;Polygon_cluster03_mobile_04;-16.44560759;-71.50609837;-1946939.751;2841138.067
3;1;mobile;Polygon_cluster03_mobile_04;-16.44588432;-71.50597634;-1946973.804;2841148.274
3;1;mobile;Polygon_cluster03_mobile_04;-16.44563128;-71.50553725;-1946949.632;2841201.37
3;1;mobile;Polygon_cluster03_mobile_04;-16.44808747;-71.50426739;-1947254.242;2841313.132
3;1;mobile;Polygon_cluster03_mobile_04;-16.44835636;-71.50420975;-1947286.56;2841316.141
3;1;mobile;Polygon_cluster03_mobile_04;-16.44759522;-71.50116886;-1947235.619;2841670.865
3;1;mobile;Polygon_cluster03_mobile_04;-16.44732683;-71.50015015;-1947216.98;2841789.875
3;1;mobile;Polygon_cluster03_mobile_04;-16.44696505;-71.50049981;-1947170.054;2841754.977
3;1;mobile;Polygon_cluster03_mobile_04;-16.44659778;-71.50101273;-1947120.417;2841701.644
3;1;mobile;Polygon_cluster03_mobile_04;-16.44614301;-71.50185654;-1947056.314;2841611.943
