n_microred;microred;cluster;code_point;name_point;lat;long;y_proj;x_proj;type_point;strategy
6;JAVIER LLOSA GARCIA;2;CL02_PP_035;PLAZOLETA DE PAMPAS DEL CUSCO;-16.44794479;-71.56615024;-1946455.914;2834300.694;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_036;LOSA DEPORTIVA PAMPAS DEL CUZCO;-16.44655662;-71.56529578;-1946303.664;2834415.664;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_037;ESTADIO PAMPAS DEL CUSCO;-16.44644628;-71.56397915;-1946307.305;2834566.32;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_038;PARQUE AMPLIACION PAMPAS DEL CUSCO;-16.447993;-71.56158465;-1946519.143;2834817.481;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_039;BODEGITA ROMA;-16.44732754;-71.56184162;-1946437.752;2834797.054;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_040;CANCHA DEPORTIVA LOMA VERDE;-16.44753335;-71.56052505;-1946478.525;2834943.574;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_041;SANTA MARTHA;-16.44694153;-71.56114966;-1946401.145;2834880.519;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_042;13 DE MAYO - BELEN;-16.44644343;-71.56065;-1946348.95;2834943.656;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_043;JR. BELEN 13 DE MAYO;-16.4467672;-71.55989317;-1946396.517;2835025.199;Mobile;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_044;AV. OLLANTAYTAMBO;-16.44783863;-71.55948939;-1946527.439;2835056.958;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_045;LOSA DEPORTIVA AVIS LOS ANGELES;-16.44633409;-71.55859827;-1946361.984;2835177.616;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_046;PARQUE HUAYNA CAPAC;-16.44715026;-71.55737106;-1946473.313;2835306.033;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_047;CEO UNSA;-16.4487213;-71.5566803;-1946666.533;2835363.784;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_048;PEDRO DIAZ CANSECO CON ZARUMILLA;-16.45025671;-71.55533763;-1946863.794;2835495.881;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_049;CALLE SAN ROMAN CON CALLE UCAYALI;-16.44997152;-71.55415079;-1946845.276;2835634.12;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_050;PARQUE HEROES DEL CENEPA;-16.45102512;-71.55218963;-1946993.762;2835842.611;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_051;PARQUE ANDRES AVELINO CACERES;-16.45158953;-71.55184394;-1947064.412;2835874.408;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_052;IGLESIA DE JESUCRISTO DE LOS SANTOS DE LOS ULTIMOS DIAS;-16.45267346;-71.55082149;-1947204.618;2835976.111;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_053;LOSA DEPORTIVA AUGUSTO FREYRE GARCIA;-16.45353391;-71.54978035;-1947318.815;2836082.853;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_054;AV. MIGUEL GRAU CON CALLE UGARTE;-16.45202611;-71.55009671;-1947137.737;2836066.72;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_055;CAPILLA AUGUSTO FREYRE;-16.45064072;-71.55037813;-1946971.477;2836052.946;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_056;AV. UNION CON CALLE HUASCAR;-16.44977929;-71.54916879;-1946885.567;2836201.274;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_057;P.S. DANIEL ALCIDES CARRION;-16.44872352;-71.55074251;-1946741.711;2836036.72;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_058;CALLE SAN ROMAN CON CALLE SAN MIGUEL DE PIURA;-16.44897729;-71.55346387;-1946737.177;2835724.972;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_059;NUEVA GENERACION CALLE BATANEROS;-16.44717554;-71.55307526;-1946530.474;2835792.572;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_060;PARQUE MILAGROS;-16.4465059;-71.55391824;-1946441.193;2835705.785;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_061;C.S. HUNTER;-16.44541962;-71.55416531;-1946310.499;2835691.982;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_062;MERCADO FRAY MARTIN DE PORRES;-16.44662094;-71.55559514;-1946433.551;2835514.227;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_063;I.E MARIANO MELGAR;-16.44734396;-71.55583646;-1946515.42;2835477.425;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_064;AV. BERLIN CON CALLE LISBOA;-16.44548431;-71.55621671;-1946292.22;2835458.637;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_065;IE JACOBO HUNTER;-16.44413137;-71.55659684;-1946128.532;2835433.237;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_066;JR. BUENA VISTA CON AV. BRASILIA;-16.44506777;-71.55778368;-1946223.537;2835286.486;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_067;CALLE BUENOS AIRES CON AV. BRASILIA;-16.44552218;-71.55829506;-1946270.455;2835222.591;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_068;CALLE ALFONSO UGARTE CON CALLE CHILE;-16.44357836;-71.56066563;-1946012.278;2834979.321;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_069;CALLE MICAELA BASTIDAS PRONOI;-16.44328856;-71.56146675;-1945968.143;2834892.312;Mobile;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_070;PARQUE JUVENTUD UNIDA;-16.44256326;-71.56061564;-1945893.695;2834998.249;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_071;JOSE CARLOS MARIATEGUI Y COOPERATIVA LOS BALCONES;-16.44067736;-71.56227484;-1945651.297;2834834.838;Mobile;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_072;BELEN ZONA E;-16.44013002;-71.56123812;-1945600.085;2834959.485;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_073;CALLE SANTOS CHOCANO CON CALLE FRANCISCO MOSTAJO;-16.43914084;-71.56087885;-1945488.445;2835013.125;Mobile;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_074;ALTO CAMINOS DEL INCA;-16.43839547;-71.56268366;-1945378.16;2834818.307;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_075;CAMINOS DEL INCA AMPLIACION CAMINOS DEL INCA Y ALTOS CAMINO DEL INCA;-16.43744313;-71.56232599;-1945270.825;2834871.282;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_076;CALLE CARLOS MANCHEGO CON AV. LAS AMERICAS;-16.43784244;-71.56143274;-1945328.978;2834967.307;Mobile;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_077;ASOCIACION VISTA ALEGRE;-16.43566767;-71.56275754;-1945056.876;2834845.555;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_078;LOSA DEPORTIVA 28 DE JULIO;-16.43652726;-71.56338816;-1945149.878;2834762.857;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_079;VISTA ALEGRE (FRENTE AL GRIFO);-16.43522186;-71.56226877;-1945010.679;2834906.774;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_080;CRUCE LA COLINA;-16.43720384;-71.56006682;-1945271.197;2835130.46;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_081;OVALO HUNTER;-16.4400301;-71.55906543;-1945615.741;2835207.039;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_082;PARQUE QUINHONES;-16.43859548;-71.55764367;-1945465.18;2835386.923;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_083;AV. IRLANDA CON AV. ITALIA;-16.43793005;-71.55573407;-1945411.106;2835612.054;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_084;CALLE GIRASOLES;-16.43821065;-71.55364618;-1945470.388;2835845.035;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_085;PARQUE AREQUIPA;-16.4402349;-71.55485829;-1945692.842;2835681.202;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_086;MERCADO DE HUNTER;-16.44019774;-71.55568887;-1945678.004;2835587.547;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_087;MUNICIPALIDAD DE JACOBO HUNTER;-16.44153087;-71.55803302;-1945805.012;2835304.444;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_088;COLEGIO JEAN HARZIC;-16.44218378;-71.55651979;-1945900.773;2835467.42;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_089;AV. BRASILIA CON AV. VINHA DEL MAR;-16.44321272;-71.55584066;-1946030.181;2835530.946;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_090;COMISARIA HUNTER;-16.44140782;-71.55502714;-1945828.465;2835646.737;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_091;I.E.P. MARIANISTA PRIMARIA;-16.44254796;-71.55349253;-1945981.723;2835805.77;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_092;I.E.P SANTA SOFIA;-16.4434555;-71.55436962;-1946077.247;2835694.499;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_093;CALLE EGIPTO CON CALLE MONTEVIDEO;-16.44353057;-71.55347684;-1946097.325;2835794.705;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_094;PARQUE QUEQUENHA;-16.44505703;-71.55253316;-1946288.504;2835881.708;Mobile;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_095;COLEGIO MARIANISTA SECUNDARIA;-16.44412358;-71.55172996;-1946189.007;2835984.945;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_096;LA HABANA CON SAN SALVADOR;-16.44423876;-71.55021284;-1946221.674;2836155.391;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_097;PARQUE EN CALLE CARTAGENA CON JERUSALEN;-16.4455262;-71.55055464;-1946368.567;2836099.819;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_098;I.E JUAN PABLO VIZCARDO Y GUZMAN;-16.44625025;-71.551477;-1946441.967;2835985.813;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_099;CALLE MIGUEL GRAU CON CALLE BOLOGNESI;-16.44781939;-71.55064077;-1946636.809;2836060.074;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_100;LOS ROSALES;-16.44776607;-71.54916907;-1946649.117;2836227.571;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_101;PARQUE VILLA SAN ISIDRO;-16.4481318;-71.54797729;-1946707.112;2836357.865;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_102;AV. LA AMISTAD CON EL MISTIANO;-16.44714578;-71.54735603;-1946599.147;2836441.174;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_103;CRUCE LOS BOSQUES;-16.44823584;-71.54174399;-1946798.014;2837062.997;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_104;ASOCIACION LOS BOSQUES;-16.44322719;-71.54518782;-1946166.272;2836738.17;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_105;AV. LA FLORIDA - LOS MOLLES;-16.44305241;-71.54816096;-1946108.228;2836403.466;Mobile;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_106;AV. LOS ANGELES;-16.4407711;-71.55111046;-1945803.083;2836098.981;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_107;PARQUE DE LA AMISTAD;-16.43903079;-71.54940429;-1945620.209;2836315.113;Mobile;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_108;LA CAPILLA;-16.44038363;-71.5468179;-1945811.727;2836590.587;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_109;COMPLEJO DEPORTIVO VILLA CHILPINA;-16.43972285;-71.54314601;-1945780.448;2837015.427;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_110;VILLA JARDIN;-16.43921895;-71.54184282;-1945737.708;2837169.731;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_111;LOSA DEPORTIVA LAS PENHAS;-16.44003986;-71.53920145;-1945867.462;2837458.398;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_112;ASOCIACION VILLA JARDIN;-16.43703589;-71.53908977;-1945516.04;2837510.342;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_113;VILLA SALAVERRY;-16.43778319;-71.54255416;-1945560.097;2837107.873;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_114;RESTAURANTE EL ERIZO;-16.43336036;-71.55184649;-1944923.43;2836112.393;Mobile;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_115;IGLESIA BELLAVISTA;-16.42908976;-71.55107933;-1944431.525;2836255.138;Mobile;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_116;LAS GARDENIAS;-16.43093366;-71.54874493;-1944677.522;2836495.66;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_117;ENTRADA VELLAVISTA;-16.42790404;-71.54759672;-1944336.167;2836665.392;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_118;ASOCIACION BELLAVISTA;-16.42364774;-71.5431804;-1943891.93;2837221.619;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_119;SENATI;-16.42063277;-71.54674024;-1943492.935;2836857.45;Mobile;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_120;PARQUE INOCENTES;-16.41788751;-71.54973558;-1943132.752;2836553.738;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_121;COCHERA COLEGIO SAN JOSE;-16.42333312;-71.55154279;-1943749.571;2836277.779;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_122;ESTACION FERROFIARIA PARQUE INDUSTRIAL;-16.42259278;-71.55474059;-1943622.326;2835924.957;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_123;PARQUE VILLA DON GENARO;-16.42630225;-71.55623699;-1944039.137;2835706.91;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_124;PARQUE MARIA MONSERRAT;-16.42772314;-71.55736528;-1944191.797;2835560.467;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_125;COLEGIO NUESTRA  SENHORA DE LOURDES;-16.42867354;-71.55787573;-1944296.985;2835490.201;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_126;PARROQUIA SANTISIMA TRINIDAD TINGO;-16.43167642;-71.56129596;-1944606.556;2835063.326;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_127;POLIDEPORTIVO MONTESSORI;-16.4339981;-71.5608889;-1944884.347;2835079.15;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_128;PARQUE ACUATICO TINGO;-16.43166178;-71.5632156;-1944580.65;2834845.94;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_129;PARQUE MORRO DE ARICA;-16.43320387;-71.5632448;-1944761.387;2834822.498;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_130;CALLE MORRO DE ARICA CON CALLE LOS ROSALES;-16.43312792;-71.56435645;-1944738.461;2834697.495;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_131;PUESTO DE SALUD CAMINOS DEL INCA;-16.43451021;-71.56400584;-1944905.213;2834719.186;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_132;28 DE JULIO Y LOS BALCONES;-16.43768168;-71.56497779;-1945265.42;2834567.617;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_133;LOS MOLLES;-16.4409458;-71.56550938;-1945642.053;2834464.744;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_134;OVALO TINGO GRANDE;-16.45756106;-71.57478595;-1947476.299;2833196.44;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_135;COSTA VERDE;-16.45887145;-71.57935899;-1947572.525;2832661.133;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_136;HUAYRONDO;-16.45859157;-71.58277919;-1947496.552;2832277.243;Fixed;Establecido
6;JAVIER LLOSA GARCIA;2;CL02_PP_137;ASOCIACION TINGO GRANDE;-16.459969;-71.58265041;-1947659.917;2832273.845;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_138;av. paisajista;-16.45544822;-71.56147235;-1947396.089;2834732.762;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_139;entrada de tingro grande;-16.44940781;-71.56748126;-1946610.943;2834130.739;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_140;calle diag. pampas del cusco;-16.44700582;-71.56693925;-1946335.698;2834223.542;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_141;cruze pampas del cusco;-16.44507312;-71.56508021;-1946132.163;2834459.475;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_142;derco center roberts;-16.42085106;-71.5511306;-1943463.247;2836356.91;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_143;urb. villa los girasoles;-16.42408466;-71.5495976;-1943862.353;2836488.465;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_144;alto caminos del inca;-16.43518285;-71.56362118;-1944989.055;2834754.001;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_145;colegio pedro villena;-16.44984438;-71.55870695;-1946772.864;2835119.418;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_146;rest. campestre mi chosita;-16.4348338;-71.55114748;-1945105.296;2836172.374;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_147;complejo deportivo puma;-16.43646234;-71.54471041;-1945377.755;2836880.728;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_148;rest. campestre don domingo;-16.43851212;-71.54544703;-1945609.212;2836770.437;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_149;espaldas del rest. el guiñapo arequipa;-16.43883293;-71.54087175;-1945704.623;2837284.851;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_150;espalda del cementerio de hunter;-16.45598985;-71.55744193;-1947510.552;2835182.434;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_151;las peñas;-16.44765324;-71.5439783;-1946701.381;2836817.375;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_152;parque mundo;-16.4464765;-71.54943451;-1946494.312;2836214.35;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_153;loza deportiva el carmen;-16.4452165;-71.54831579;-1946360.443;2836357.622;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_154;parque el molle puerta 2;-16.4439072;-71.54922437;-1946195.205;2836271.761;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_155;recta del puesto de salud chilpinilla;-16.44018504;-71.55196116;-1945723.523;2836010.22;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_156;calle paris con italia;-16.4403416;-71.55695917;-1945678.881;2835441.691;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_157;calle micaela bastidas;-16.44464905;-71.55949763;-1946152.748;2835097.706;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_158;calle italia con berlin;-16.44293216;-71.55878814;-1945960.061;2835200.551;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_159;calle alfonso ugarte;-16.44165238;-71.56177042;-1945772.162;2834879.27;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_160;parque la colina;-16.43623723;-71.56138812;-1945141.022;2834993.327;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_161;loza deportiva la colina;-16.43836532;-71.55949177;-1945414.852;2835180.465;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_162;LOSA DEPORTIVA DE AVELINO CÁCERES;-16.45273082;-71.55245403;-1947190.75;2835790.338;Fixed;Propuesto
6;JAVIER LLOSA GARCIA;2;CL02_PP_163;CALLE GIBRALTAR;-16.45786016;-71.5564773;-1947742.376;2835267.294;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_001;VIRGEN DE CHAPI;-16.45381419;-71.51413768;-1947802.115;2840119.138;Fixed;Establecido 
7;VICTOR RAUL HINOJOSA;3;CL03_PP_002;PARQUE LAS ESMERALDAS;-16.45291156;-71.51282327;-1947712.708;2840279.968;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_003;FUNDO LA RINCONADA;-16.45146929;-71.51048255;-1947572.892;2840564.218;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_004;SOL Y LUNA - COPACABANA;-16.45119416;-71.50936183;-1947554.749;2840694.871;Mobile;Establecido 
7;VICTOR RAUL HINOJOSA;3;CL03_PP_005;BUENA VISTA;-16.45095024;-71.5121971;-1947490.231;2840376.659;Fixed;Establecido 
7;VICTOR RAUL HINOJOSA;3;CL03_PP_006;CENTRO DE SALUD LA ESMERALDA;-16.44998906;-71.51238336;-1947374.964;2840368.142;Fixed;Establecido 
7;VICTOR RAUL HINOJOSA;3;CL03_PP_007;IE. JUAN PABLO II;-16.44948471;-71.51350874;-1947301.485;2840247.177;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_008;PARQUE SANTA MONICA;-16.44861152;-71.51390386;-1947193.913;2840213.828;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_009;SANTA MONICA;-16.44763715;-71.51429745;-1947074.477;2840181.978;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3;CL03_PP_010;PARQUE RICARDO PALMA;-16.44809172;-71.51582632;-1947108.544;2840002.707;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_011;LOSA DEPORTIVA SAN AGUSTIN;-16.44766031;-71.51752347;-1947036.41;2839815.97;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_012;LA BRENHA;-16.44727121;-71.51632715;-1947005.827;2839956.684;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3;CL03_PP_013;CANCHA DE RICARDO PALMA;-16.44708325;-71.51539459;-1946995.538;2840064.863;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_014;PARQUE VIRGEN DE COPACABANA;-16.44640499;-71.51383515;-1946935.58;2840250.53;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_015;CAPILLA SAN MIGUELITO;-16.44526644;-71.51620786;-1946771.836;2839996.47;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_016;C.S. VICTOR RAUL HINOJOZA;-16.44484333;-71.51541691;-1946732.133;2840091.676;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3;CL03_PP_017;ESTADIO SIMON BOLIVAR;-16.44470445;-71.5129649;-1946746.818;2840371.466;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_018;PARROQUIA SAN MIGUEL SIMON BOLIVAR;-16.44484595;-71.51227237;-1946772.197;2840448.121;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_019;PARQUE TUPAC AMARU (TERMINAL DE COMBIS);-16.44385955;-71.50726651;-1946719.623;2841028.547;Mobile;Establecido
7;VICTOR RAUL HINOJOSA;3;CL03_PP_020;QUINTA SANTA LURDES;-16.44199394;-71.50572692;-1946519.929;2841227.54;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3;CL03_PP_021;LOSA DEPORTIVA COLON;-16.44123848;-71.50528939;-1946436.713;2841287.043;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_022;COMISARIA SIMON BOLIVAR;-16.44333672;-71.51369292;-1946576.944;2840306.852;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_023;PARQUE SIMON BOLIVAR;-16.44346;-71.51444054;-1946581.975;2840220.483;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3;CL03_PP_024;URB. EL TEJAR;-16.44229615;-71.51598795;-1946425.697;2840060.306;Fixed;Establecido
7;VICTOR RAUL HINOJOSA;3;CL03_PP_025;COLEGIO DE ARQUITECTOS;-16.43964689;-71.51024255;-1946187.11;2840746.35;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_026;COLEGIO PARTICULAR ST ANDREW;-16.43702884;-71.50741416;-1945915.31;2841101.308;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_027;COLEGIO ALFRED BINET;-16.43482071;-71.50972169;-1945626.739;2840868.617;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_028;PARQUE 3 DE OCTUBRE;-16.44216198;-71.51931452;-1946367.892;2839684.951;Mobile;Establecido
7;VICTOR RAUL HINOJOSA;3;CL03_PP_029;CAMPO DEPORTIVO 3 DE OCTUBRE;-16.44254925;-71.52021507;-1946402.004;2839577.791;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_030;PARQUE DE COMITE 5;-16.44187815;-71.52130761;-1946309.365;2839462.727;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_031;PARQUE DE TASAHUAYO;-16.44148344;-71.52111395;-1946265.447;2839489.849;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_032;PARQUE LOS FRANCOS - AMAUTA;-16.44072909;-71.52135454;-1946173.797;2839472.451;Fixed;Establecido 
7;VICTOR RAUL HINOJOSA;3;CL03_PP_033;PARQUE URBANIZACION AMAUTA;-16.43996435;-71.52212818;-1946074.19;2839394.761;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_034;PARQUE AMAUTA;-16.44114115;-71.52256944;-1946206.85;2839329.333;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_035;PARQUE LA OROYA;-16.44072083;-71.52395249;-1946140.004;2839178.052;Fixed;Propuesto
7;VICTOR RAUL HINOJOSA;3;CL03_PP_036;COLEGIO BENITO DE PALERMO;-16.44150829;-71.52471433;-1946222.878;2839081.381;Fixed;Propuesto
